Chr	Start	End	Genome
A03	23281994	23293358	OIB
A03	23370000	23370091	OIB
A03	23509460	23522862	OIB
A03	23533029	23533556	OIB
A03	23550591	23587732	OIB
A03	23635444	23635755	OIB
A03	23659453	23661643	OIB
A03	23707808	23708164	OIB
A03	23718238	23758541	OIB
A03	23894926	23955313	OIB
A03	23960919	23998832	OIB
A03	24009914	24014874	OIB
A03	24147134	24148564	OIB
A03	24190107	24194365	OIB
A03	24206299	24208015	OIB
A03	24219718	24222939	OIB
A03	24389354	24399738	OIB
A03	24456947	24467219	OIB
A03	24470526	24505251	OIB
A03	24516482	24544852	OIB
A03	24547802	24548848	OIB
A03	24559908	24562740	OIB
A03	24675384	24676026	OIB
A03	24693755	24696665	OIB
A03	24711371	24763418	OIB
A03	24799864	24804591	OIB
A03	24974667	24987833	OIB
A03	25046598	25048564	OIB
A03	25245662	25258198	OIB
A03	25406852	25407115	OIB
A03	25514944	25519564	OIB
A03	25600065	25602491	OIB
A03	25623127	25626618	OIB
A03	25721635	25724010	OIB
A03	25789001	25799983	OIB
A03	25808751	25808790	OIB
A03	25882957	25885986	OIB
A03	25899922	25920699	OIB
A03	25920805	25962677	OIB
A03	25984822	25992388	OIB
A03	26054878	26057363	OIB
A03	26081649	26084688	OIB
A03	26117864	26120315	OIB
A03	26137237	26137692	OIB
A03	26149238	26163231	OIB
A03	26203262	26203931	OIB
A03	26250031	26250374	OIB
A03	26267921	26280533	OIB
A03	26280537	26285887	OIB
A03	26339735	26340414	OIB
A03	26394039	26408675	OIB
A03	26420493	26429610	OIB
A03	26493130	26504695	OIB
A03	26516618	26518844	OIB
A03	26533947	26543288	OIB
A03	26577941	26581553	OIB
A03	26597137	26598664	OIB
A03	26631430	26635018	OIB
A03	26663896	26679169	OIB
A03	26768259	26769636	OIB
A03	26812947	26814264	OIB
A03	26828796	26829690	OIB
A03	26903606	26903661	OIB
A03	26983554	26997180	OIB
A03	27000139	27006654	OIB
A03	27101864	27103947	OIB
A03	27298333	27302701	OIB
A03	27318034	27319363	OIB
A03	27427321	27427621	OIB
A03	27447994	27451896	OIB
A03	27469792	27506316	OIB
A03	27697405	27712898	OIB
A03	27906516	27908577	OIB
A03	27943581	27946773	OIB
A03	27976868	27978466	OIB
A03	28011689	28015668	OIB
A03	28276872	28277062	OIB
A03	28486490	28494104	OIB
A03	28550193	28552426	OIB
A03	28582821	28618722	OIB
A03	28651450	28695207	OIB
A03	28709944	28715863	OIB
A03	28732011	28756613	OIB
A03	28839959	28862066	OIB
A03	28866850	28907256	OIB
A03	28925542	28939759	OIB
A03	29000778	29012576	OIB
A03	29030632	29041652	OIB
A03	29069538	29069734	OIB
A03	29098848	29099674	OIB
A03	29133136	29150886	OIB
A03	29154556	29162113	OIB
A03	29185219	29189499	OIB
A03	29211223	29255338	OIB
A03	29266190	29271268	OIB
A03	29271271	29271463	OIB
A03	29452248	29467827	OIB
A03	29468523	29489150	OIB
A03	29500906	29505570	OIB
A03	29809446	29820499	OIB
A03	29876785	29883110	OIB
A03	29990279	30015931	OIB
A03	30055232	30061724	OIB
A03	30171306	30266795	OIB
A03	30273694	30283991	OIB
A03	30321844	30341315	OIB
A03	30365032	30398601	OIB
A03	30411009	30411604	OIB
A03	30446832	30452426	OIB
A03	30499104	30499470	OIB
A03	30519780	30534115	OIB
A03	30543285	30547571	OIB
A03	30560496	30568631	OIB
A03	30683931	30716623	OIB
A03	30825404	30826415	OIB
A03	30901776	30921993	OIB
A03	31266523	31277215	OIB
A03	31298006	31308711	OIB
A03	31345839	31349684	OIB
A03	31632615	31648512	OIB
A03	31662646	31706675	OIB
A03	31728849	31734208	OIB
A03	31756778	31757901	OIB
A03	31773683	31778690	OIB
A03	31778791	31794373	OIB
A03	31827312	31855966	OIB
A03	31871202	31873772	OIB
A03	31893512	31934385	OIB
A03	31945700	31949326	OIB
A03	31960742	31968883	OIB
A03	31984122	31989670	OIB
A03	32503742	32504015	OIB
A03	32546375	32547337	OIB
A03	32662600	32663606	OIB
A03	33135869	33137648	OIB
A03	33606958	33613980	OIB
A03	33667348	33671218	OIB
A03	33681662	33688750	OIB
A03	33768742	33768850	OIB
A03	33858945	33858946	OIB
A03	33889109	33889248	OIB
A03	34415160	34415286	OIB
A03	34557654	34558710	OIB
A03	34602502	34603128	OIB
A03	34912357	34912358	OIB
A03	35140765	35140867	OIB
A03	35321049	35332316	OIB
A03	35764897	35767184	OIB
A03	35937352	35937353	OIB
A03	35956716	35958581	OIB
A03	35977856	35977857	OIB
A03	36292084	36301951	OIB
A03	36392002	36392003	OIB
A03	36495601	36495606	OIB
A03	36555461	36555463	OIB
A03	36756722	36760359	OIB
A03	37235826	37246033	OIB
A03	37281551	37286634	OIB
A03	37349103	37363889	OIB
A03	37399144	37404713	OIB
A03	37490877	37495451	OIB
A03	37530967	37542675	OIB
A03	37627732	37633135	OIB
A03	37719706	37721663	OIB
A03	37845863	37857618	OIB
A03	37857619	37869374	OIB
A04	86057	94560	OIB
A04	105758	117107	OIB
A04	127573	139263	OIB
A04	141155	146815	OIB
A04	241800	241814	OIB
A04	241909	243926	OIB
A04	258851	309833	OIB
A04	373779	379438	OIB
A04	390286	400998	OIB
A04	404584	405215	OIB
A04	447254	485013	OIB
A04	495649	531172	OIB
A04	541490	555640	OIB
A04	579300	580688	OIB
A04	680128	688915	OIB
A04	754897	755928	OIB
A04	770957	771200	OIB
A04	771286	772022	OIB
A04	885988	916699	OIB
A04	917453	921230	OIB
A04	935645	938308	OIB
A04	944831	952178	OIB
A04	974219	976471	OIB
A04	996834	998936	OIB
A04	1088858	1105565	OIB
A04	1115814	1116764	OIB
A04	1132475	1132509	OIB
A04	1146778	1152107	OIB
A04	1234984	1244406	OIB
A04	1255655	1283150	OIB
A04	1298496	1324237	OIB
A04	1337490	1353096	OIB
A04	1418858	1434315	OIB
A04	1434997	1471946	OIB
A04	1543877	1569237	OIB
A04	1608529	1611335	OIB
A04	1616743	1616882	OIB
A04	1678293	1689710	OIB
A04	1706239	1708832	OIB
A04	1811493	1860869	OIB
A04	2208283	2235077	OIB
A04	2250510	2294096	OIB
A04	2361095	2361354	OIB
A04	2397464	2399015	OIB
A04	2409825	2431965	OIB
A04	2437632	2450302	OIB
A04	2462503	2467138	OIB
A04	2558481	2558491	OIB
A04	2585287	2596885	OIB
A04	2636266	2664990	OIB
A04	2677985	2678600	OIB
A04	2805902	2816408	OIB
A04	2864449	2869716	OIB
A04	2943910	2954028	OIB
A04	2983033	2990360	OIB
A04	3004168	3008049	OIB
A04	3029937	3032204	OIB
A04	3167548	3169124	OIB
A04	3179528	3180466	OIB
A04	3277288	3284165	OIB
A04	3299033	3303540	OIB
A04	3361245	3376123	OIB
A04	3543424	3568652	OIB
A04	3700966	3702767	OIB
A04	3814133	3815019	OIB
A04	3839801	3839820	OIB
A04	3860254	3861583	OIB
A04	3943255	3943275	OIB
A04	3968972	3971381	OIB
A04	4149594	4161503	OIB
A04	4196001	4196524	OIB
A04	4242213	4252724	OIB
A04	4253904	4257776	OIB
A04	4417215	4434467	OIB
A04	4448524	4476634	OIB
A04	4497157	4497174	OIB
A04	4505853	4512800	OIB
A04	4542821	4544748	OIB
A04	4613630	4621296	OIB
A04	4621299	4623648	OIB
A04	4638183	4643054	OIB
A04	4919151	4919156	OIB
A04	4980726	5008526	OIB
A04	5147708	5148187	OIB
A04	5159067	5214241	OIB
A04	5226200	5269788	OIB
A04	5291742	5293317	OIB
A04	5322947	5354020	OIB
A04	5387267	5391448	OIB
A04	5421355	5429666	OIB
A04	5616740	5617829	OIB
A04	5716266	5759688	OIB
A04	5835911	5857522	OIB
A04	5867858	5874357	OIB
A04	5875905	5898812	OIB
A04	5898923	5906654	OIB
A04	5936720	5967417	OIB
A04	5985252	5987879	OIB
A04	6031814	6034700	OIB
A04	6055855	6060952	OIB
A04	6072869	6103637	OIB
A04	6119066	6195814	OIB
A04	6213424	6287423	OIB
A04	6312453	6331992	OIB
A04	6360709	6397208	OIB
A04	6423006	6448187	OIB
A04	6462913	6490293	OIB
A04	6517486	6519211	OIB
A04	6519983	6532558	OIB
A04	6540937	6609384	OIB
A04	6611332	6651741	OIB
A04	6667533	6673121	OIB
A04	6719379	6724003	OIB
A04	6724208	6747785	OIB
A04	6808912	6816376	OIB
A04	6833246	6834082	OIB
A04	6844566	6878996	OIB
A04	6890727	6890728	OIB
A04	6902529	6908483	OIB
A04	6982420	6982912	OIB
A04	7010255	7023810	OIB
A04	7023906	7025488	OIB
A04	7049112	7058622	OIB
A04	7109535	7118443	OIB
A04	7138645	7138648	OIB
A04	7155932	7156999	OIB
A04	7169984	7169985	OIB
A04	7191212	7191394	OIB
A04	7208556	7208557	OIB
A04	7227058	7227059	OIB
A04	7321703	7322201	OIB
A04	7374681	7377760	OIB
A04	7402549	7419951	OIB
A04	7455148	7463707	OIB
A04	7546786	7561689	OIB
A04	7583074	7586521	OIB
A04	7604171	7613606	OIB
A04	7639357	7652024	OIB
A04	7676938	7684858	OIB
A04	7685686	7687495	OIB
A04	7717890	7731433	OIB
A04	7784110	7784443	OIB
A04	7811742	7817924	OIB
A04	7854506	7864363	OIB
A04	7875344	7876483	OIB
A04	7890795	7909444	OIB
A04	7967701	7969238	OIB
A04	8008482	8026466	OIB
A04	8056181	8058677	OIB
A04	8117248	8117392	OIB
A04	8152071	8171344	OIB
A04	8317302	8317387	OIB
A04	8546341	8550682	OIB
A04	8605562	8611041	OIB
A04	8676064	8700439	OIB
A04	8701070	8728047	OIB
A04	8835055	8839788	OIB
A04	9111553	9114678	OIB
A04	9157272	9168101	OIB
A04	9239988	9257421	OIB
A04	9266683	9271757	OIB
A04	9344300	9345206	OIB
A04	9370943	9384786	OIB
A04	9388628	9388629	OIB
A04	9428459	9446525	OIB
A04	9452698	9479777	OIB
A04	9539273	9539274	OIB
A04	9961581	9965402	OIB
A04	10030980	10031017	OIB
A04	10093003	10093010	OIB
A04	10279022	10313170	OIB
A04	10316527	10326685	OIB
A04	10336788	10355390	OIB
A04	10355605	10359385	OIB
A04	10374341	10374360	OIB
A04	10534368	10544551	OIB
A04	10656183	10657312	OIB
A04	10667461	10668077	OIB
A04	10689963	10708321	OIB
A04	10709871	10716732	OIB
A04	10730147	10732650	OIB
A04	10772925	10785059	OIB
A04	10788345	10800034	OIB
A04	10868480	10873119	OIB
A04	10878870	10906895	OIB
A04	10907849	10948135	OIB
A04	10966815	10978592	OIB
A04	10989867	10990008	OIB
A04	11000089	11003644	OIB
A04	11006894	11028291	OIB
A04	11039669	11051240	OIB
A04	11069973	11097162	OIB
A04	11298085	11307533	OIB
A04	11309475	11320124	OIB
A04	11320228	11354830	OIB
A04	11357370	11374256	OIB
A04	11388043	11389576	OIB
A04	11609216	11615717	OIB
A04	11625633	11635521	OIB
A04	11665833	11681776	OIB
A04	11715393	11725419	OIB
A04	11726561	11750674	OIB
A04	11761423	11764627	OIB
A04	11792241	11794424	OIB
A04	11863280	11868996	OIB
A04	11926963	11936706	OIB
A04	11947626	11948734	OIB
A04	12060737	12076990	OIB
A04	12227118	12233140	OIB
A04	12298754	12298806	OIB
A04	12314995	12321999	OIB
A04	12352336	12370902	OIB
A04	12393569	12396042	OIB
A04	12409713	12414140	OIB
A04	12436965	12440044	OIB
A04	12463818	12468580	OIB
A04	12483715	12531557	OIB
A04	12574552	12575094	OIB
A04	12578298	12579220	OIB
A04	12595198	12613501	OIB
A04	12630887	12724148	OIB
A04	12790806	12800973	OIB
A04	12832921	12860584	OIB
A04	12872130	12905043	OIB
A04	12905579	12925955	OIB
A04	12984405	12995397	OIB
A04	13006607	13010476	OIB
A04	13104741	13109026	OIB
A04	13125519	13142448	OIB
A04	13246213	13246215	OIB
A04	13291968	13298437	OIB
A04	13354349	13359889	OIB
A04	13375601	13377637	OIB
A04	13443730	13454274	OIB
A04	13458660	13472209	OIB
A04	13523091	13525814	OIB
A04	13532247	13549275	OIB
A04	13621785	13623730	OIB
A04	13710511	13712668	OIB
A04	13753727	13773899	OIB
A04	13878304	13903493	OIB
A04	13904854	13916195	OIB
A04	13951493	13958079	OIB
A04	13961796	13968812	OIB
A04	14058679	14059857	OIB
A04	14075771	14102435	OIB
A04	14158332	14163435	OIB
A04	14232271	14239486	OIB
A04	14254242	14274395	OIB
A04	14354279	14354390	OIB
A04	14422686	14423429	OIB
A04	14456744	14469981	OIB
A04	14489577	14491241	OIB
A04	14592713	14596923	OIB
A04	14646421	14648408	OIB
A04	14690763	14690774	OIB
A04	14690874	14701662	OIB
A04	14723846	14754075	OIB
A04	14788091	14792365	OIB
A04	14822008	14822018	OIB
A04	14823309	14825355	OIB
A04	14852771	14866404	OIB
A04	14899170	14913593	OIB
A04	14952440	14973219	OIB
A04	14983963	14984749	OIB
A04	15078203	15082426	OIB
A04	15129000	15131440	OIB
A04	15151970	15153368	OIB
A04	15225034	15225924	OIB
A04	15307169	15312548	OIB
A04	15315116	15354354	OIB
A04	15394960	15402000	OIB
A04	15450798	15451015	OIB
A04	15473151	15473362	OIB
A04	15487089	15491237	OIB
A04	15548552	15557882	OIB
A04	15569378	15571379	OIB
A04	15586200	15597598	OIB
A04	15616261	15616950	OIB
A04	15666942	15676378	OIB
A04	15968343	15973148	OIB
A04	15985374	15987693	OIB
A04	16015007	16017725	OIB
A04	16130179	16130180	OIB
A04	16130279	16130280	OIB
A04	16160856	16160860	OIB
A04	16194199	16205459	OIB
A04	16220253	16240569	OIB
A04	16277441	16311579	OIB
A04	16325181	16326277	OIB
A04	16348902	16348903	OIB
A04	16365267	16366044	OIB
A04	16449247	16463130	OIB
A04	16478224	16486451	OIB
A04	16513801	16518894	OIB
A04	16704269	16722564	OIB
A04	16738923	16753265	OIB
A04	16765616	16771596	OIB
A04	16788999	16792197	OIB
A04	16809611	16831502	OIB
A04	16853171	16855452	OIB
A04	16871214	16881238	OIB
A04	16894210	16920030	OIB
A04	16999392	17014445	OIB
A04	17020385	17027825	OIB
A04	17090023	17090950	OIB
A04	17152514	17155065	OIB
A04	17168145	17168560	OIB
A04	17188301	17194167	OIB
A04	17290362	17315224	OIB
A04	17336878	17341209	OIB
A04	17360220	17364338	OIB
A04	17384690	17409232	OIB
A04	17460950	17487606	OIB
A04	17492382	17500277	OIB
A04	17568040	17574818	OIB
A04	17660105	17672096	OIB
A04	17686914	17692668	OIB
A04	17692978	17709119	OIB
A04	17731661	17752474	OIB
A04	17793540	17807983	OIB
A04	17897977	17902815	OIB
A04	18033502	18094439	OIB
A04	18129565	18135423	OIB
A04	18159749	18179145	OIB
A04	18277769	18294387	OIB
A04	18349157	18350608	OIB
A04	18457826	18466261	OIB
A04	18477312	18541746	OIB
A04	18545903	18565393	OIB
A04	18575724	18599161	OIB
A04	18958250	18983664	OIB
A04	18993326	19032119	OIB
A04	19043109	19045841	OIB
A04	19071356	19087671	OIB
A04	19093041	19104557	OIB
A04	19124747	19148076	OIB
A04	19175986	19193663	OIB
A04	19222761	19225805	OIB
A04	19225826	19228759	OIB
A04	19264105	19273922	OIB
A04	19289088	19301481	OIB
A04	19313572	19327508	OIB
A04	19331224	19334178	OIB
A04	19344777	19344796	OIB
A04	19371765	19404397	OIB
A04	19404561	19444616	OIB
A04	19449743	19475598	OIB
A04	19505419	19508641	OIB
A04	19546095	19546097	OIB
A04	19591356	19593582	OIB
A04	19609179	19612122	OIB
A04	19653390	19659390	OIB
A04	19675297	19682155	OIB
A04	19699525	19715495	OIB
A04	19732920	19749840	OIB
A04	19790519	19790552	OIB
A04	19809491	19822356	OIB
A04	19905751	19917066	OIB
A04	19917347	19917348	OIB
A04	19942786	19944740	OIB
A04	20060224	20060245	OIB
A04	20073702	20090909	OIB
A04	20141144	20146543	OIB
A04	20146804	20147125	OIB
A04	20164586	20165103	OIB
A04	20372142	20375159	OIB
A04	20384302	20394083	OIB
A04	20468645	20491122	OIB
A04	20512550	20518816	OIB
A04	20536118	20537834	OIB
A04	20624172	20628629	OIB
A04	20724674	20732108	OIB
A04	20780903	20793223	OIB
A04	20812299	20831667	OIB
A04	20836834	20838722	OIB
A04	20871384	20873665	OIB
A04	20912987	20931843	OIB
A04	20931949	20961998	OIB
A04	21002243	21033488	OIB
A04	21045357	21045650	OIB
A04	21138022	21142910	OIB
A04	21156360	21158785	OIB
A04	21211924	21226078	OIB
A04	21236583	21248685	OIB
A04	21250755	21250784	OIB
A04	21309956	21312415	OIB
A04	21337951	21342473	OIB
A04	21425434	21431277	OIB
A04	21454703	21456725	OIB
A04	21475609	21483636	OIB
A04	21512295	21521175	OIB
A04	21545200	21546545	OIB
A04	21605659	21626435	OIB
A04	21658570	21689076	OIB
A04	21712135	21714152	OIB
A04	21724201	21740325	OIB
A04	21769429	21792365	OIB
A04	21897579	21904029	OIB
A04	22008856	22009990	OIB
A04	22237734	22238276	OIB
A04	22249461	22265105	OIB
A04	22282215	22286018	OIB
A04	22297117	22337984	OIB
A04	22367320	22367553	OIB
A05	68127	83736	OIB
A05	86123	98431	OIB
A05	114218	119421	OIB
A05	133306	138867	OIB
A05	173851	173852	OIB
A05	179544	190891	OIB
A05	228237	232974	OIB
A05	244300	254617	OIB
A05	254716	290651	OIB
A05	323201	325216	OIB
A05	372382	398152	OIB
A05	447712	456590	OIB
A05	497119	540298	OIB
A05	603662	614307	OIB
A05	699911	702976	OIB
A05	719813	729542	OIB
A05	739591	739833	OIB
A05	787728	787742	OIB
A05	844271	844972	OIB
A05	875903	878783	OIB
A05	904044	904105	OIB
A05	928818	954167	OIB
A05	998153	1014507	OIB
A05	1101805	1108862	OIB
A05	1138129	1141611	OIB
A05	1231969	1246941	OIB
A05	1336399	1337623	OIB
A05	1347842	1353477	OIB
A05	1353578	1364284	OIB
A05	1389113	1397936	OIB
A05	1414892	1415336	OIB
A05	1433311	1433552	OIB
A05	1474436	1475269	OIB
A05	1500054	1500612	OIB
A05	1539279	1539541	OIB
A05	1581332	1587633	OIB
A05	1612980	1630480	OIB
A05	1656500	1658161	OIB
A05	1746117	1748926	OIB
A05	1755512	1755699	OIB
A05	1781936	1789132	OIB
A05	1799006	1818028	OIB
A05	1843797	1860764	OIB
A05	1918456	1918590	OIB
A05	1982962	1994204	OIB
A05	2047147	2048095	OIB
A05	2124305	2128323	OIB
A05	2180203	2196797	OIB
A05	2208961	2242603	OIB
A05	2268529	2268531	OIB
A05	2286824	2293789	OIB
A05	2334218	2334995	OIB
A05	2352056	2367399	OIB
A05	2460180	2463772	OIB
A05	2526059	2527051	OIB
A05	2551442	2560358	OIB
A05	2575555	2602313	OIB
A05	2614397	2626754	OIB
A05	2664218	2671030	OIB
A05	2689970	2693744	OIB
A05	2722641	2729194	OIB
A05	2739560	2741947	OIB
A05	2769557	2773019	OIB
A05	2847233	2848180	OIB
A05	2880819	2893386	OIB
A05	2930974	2935063	OIB
A05	2971383	2992562	OIB
A05	3048689	3053281	OIB
A05	3147799	3171254	OIB
A05	3176320	3181848	OIB
A05	3230863	3245254	OIB
A05	3456203	3491334	OIB
A05	3514091	3516663	OIB
A05	3542184	3564981	OIB
A05	3564987	3576460	OIB
A05	3587019	3605010	OIB
A05	3763944	3767783	OIB
A05	3884530	3884531	OIB
A05	3990413	3993538	OIB
A05	4033436	4055429	OIB
A05	4058898	4090624	OIB
A05	4182785	4189447	OIB
A05	4250496	4276429	OIB
A05	4276509	4276737	OIB
A05	4292960	4295110	OIB
A05	4316927	4332490	OIB
A05	4378016	4387515	OIB
A05	4408459	4423766	OIB
A05	4460065	4475835	OIB
A05	4492779	4503330	OIB
A05	4534955	4535112	OIB
A05	4562098	4587643	OIB
A05	4587743	4594123	OIB
A05	4627234	4632944	OIB
A05	4706845	4720579	OIB
A05	4794547	4800764	OIB
A05	4800865	4808679	OIB
A05	4820157	4855765	OIB
A05	4869721	4872854	OIB
A05	4980920	5000351	OIB
A05	5050963	5063621	OIB
A05	5066491	5077778	OIB
A05	5099338	5115998	OIB
A05	5170886	5181543	OIB
A05	5201259	5217187	OIB
A05	5217287	5276532	OIB
A05	5282161	5293992	OIB
A05	5308854	5330548	OIB
A05	5391524	5391548	OIB
A05	5479309	5496961	OIB
A05	5509795	5526490	OIB
A05	5531817	5536674	OIB
A05	5591598	5592958	OIB
A05	5603302	5603669	OIB
A05	5652365	5661642	OIB
A05	5678181	5678926	OIB
A05	5733710	5761846	OIB
A05	5776028	5805431	OIB
A05	5852237	5858779	OIB
A05	5877858	5891857	OIB
A05	5914575	5923053	OIB
A05	5955804	5961636	OIB
A05	5999552	6001530	OIB
A05	6014565	6014930	OIB
A05	6036412	6065615	OIB
A05	6115758	6134619	OIB
A05	6145909	6151688	OIB
A05	6218215	6218298	OIB
A05	6298045	6308254	OIB
A05	6354594	6381494	OIB
A05	6392564	6396774	OIB
A05	6415740	6423394	OIB
A05	6531883	6556966	OIB
A05	6558095	6575168	OIB
A05	6591013	6604338	OIB
A05	6622681	6640044	OIB
A05	6640338	6642953	OIB
A05	6676409	6692770	OIB
A05	6874667	6882839	OIB
A05	7085810	7087472	OIB
A05	7119443	7119479	OIB
A05	7159675	7177171	OIB
A05	7201005	7206635	OIB
A05	7271595	7320575	OIB
A05	7468945	7486691	OIB
A05	7501720	7508570	OIB
A05	7508975	7539699	OIB
A05	7560672	7567476	OIB
A05	7588883	7589444	OIB
A05	7756548	7758817	OIB
A05	7793484	7794951	OIB
A05	7809131	7818847	OIB
A05	7871348	7872197	OIB
A05	8064301	8064428	OIB
A05	8151959	8154795	OIB
A05	8167660	8168224	OIB
A05	8210808	8217620	OIB
A05	8321280	8323928	OIB
A05	8334427	8339225	OIB
A05	8726203	8740981	OIB
A05	8746088	8760001	OIB
A05	8870191	8870212	OIB
A05	9093703	9108791	OIB
A05	9119729	9120742	OIB
A05	9142949	9149773	OIB
A05	9183882	9189673	OIB
A05	9190020	9211681	OIB
A05	9242825	9246518	OIB
A05	9306040	9307505	OIB
A05	9627736	9628568	OIB
A05	9663889	9664054	OIB
A05	10084510	10087809	OIB
A05	10148842	10176765	OIB
A05	10228113	10231279	OIB
A05	10289829	10300062	OIB
A05	10300163	10308113	OIB
A05	10321513	10332976	OIB
A05	10338448	10348857	OIB
A05	10428619	10439020	OIB
A05	10479875	10511497	OIB
A05	10531047	10535309	OIB
A05	10598177	10603226	OIB
A05	10691041	10691046	OIB
A05	10753366	10753373	OIB
A05	10767630	10768652	OIB
A05	10811750	10824099	OIB
A05	10851255	10860936	OIB
A05	10882986	10892623	OIB
A05	10912221	10931148	OIB
A05	10948732	10952031	OIB
A05	10998599	10999278	OIB
A05	11031816	11032007	OIB
A05	11205493	11205531	OIB
A05	11620708	11621369	OIB
A05	11744745	11745226	OIB
A05	11838189	11839713	OIB
A05	11902140	11903795	OIB
A05	12109674	12117089	OIB
A05	12344607	12355100	OIB
A05	12690313	12696977	OIB
A05	12739908	12739959	OIB
A05	12811733	12813221	OIB
A05	12886633	12886658	OIB
A05	13085936	13086164	OIB
A05	13783831	13793832	OIB
A05	14510339	14510867	OIB
A05	14800537	14801387	OIB
A05	14937297	14952714	OIB
A05	15686532	15699986	OIB
A05	15739807	15750757	OIB
A05	15829150	15830633	OIB
A05	15840822	15841142	OIB
A05	15857993	15869900	OIB
A05	15905783	15908810	OIB
A05	16064486	16075816	OIB
A05	16117713	16140347	OIB
A05	16141071	16143526	OIB
A05	16154471	16154608	OIB
A05	16160736	16175671	OIB
A05	16182636	16183732	OIB
A05	16194143	16200415	OIB
A05	16203108	16214403	OIB
A05	16222083	16239881	OIB
A05	16343312	16373376	OIB
A05	16397047	16398205	OIB
A05	16533994	16534117	OIB
A05	16550018	16577870	OIB
A05	16578280	16595963	OIB
A05	16663732	16664235	OIB
A05	16769720	16780261	OIB
A05	16809072	16819245	OIB
A05	16819274	16829347	OIB
A05	16845135	16850546	OIB
A05	16870069	16870170	OIB
A05	16880750	16889733	OIB
A05	16902263	16904015	OIB
A05	16927496	16945356	OIB
A05	16952576	16957992	OIB
A05	17007612	17008117	OIB
A05	17068293	17080109	OIB
A05	17452012	17452535	OIB
A05	17629809	17632775	OIB
A05	17717609	17732649	OIB
A05	17762676	17764731	OIB
A05	17817211	17831419	OIB
A05	17850048	17850211	OIB
A05	17876188	17878058	OIB
A05	17890887	17894949	OIB
A05	17909907	17911246	OIB
A05	17938353	17950333	OIB
A05	17950427	17952768	OIB
A05	17967209	17967371	OIB
A05	17967392	17979903	OIB
A05	18026761	18031949	OIB
A05	18051158	18057604	OIB
A05	18143114	18145798	OIB
A05	18424817	18425617	OIB
A05	18606390	18627562	OIB
A05	18640110	18654061	OIB
A05	18672397	18682233	OIB
A05	18705651	18713237	OIB
A05	18777723	18791092	OIB
A05	18882898	18900242	OIB
A05	18930876	18960990	OIB
A05	18976182	19017244	OIB
A05	19057089	19070544	OIB
A05	19088878	19098120	OIB
A05	19116146	19118982	OIB
A05	19136317	19156971	OIB
A05	19194651	19202417	OIB
A05	19212892	19225020	OIB
A05	19372709	19381230	OIB
A05	19391852	19425786	OIB
A05	19461149	19481070	OIB
A05	19491167	19530406	OIB
A05	19713077	19713473	OIB
A05	19818567	19820047	OIB
A05	19916886	19943239	OIB
A05	19991328	19991529	OIB
A05	20019876	20032764	OIB
A05	20063130	20065499	OIB
A05	20087458	20088761	OIB
A05	20108902	20118374	OIB
A05	20172675	20188656	OIB
A05	20238535	20238955	OIB
